,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
474,2021-11-17,149.69277514407074,153.658146671066,149.68286716086234,152.16122436523438,88807000,0.0,0.0,AAPL
475,2021-11-18,152.37930615001068,157.29635789304857,151.7250162814538,156.50328063964844,137827700,0.0,0.0,AAPL
476,2021-11-19,156.2851919167825,159.62602755751763,155.17489278191263,159.16009521484375,117305600,0.0,0.0,AAPL
477,2021-11-22,160.28029709241605,164.265499395059,159.60619124733822,159.6260223388672,117467900,0.0,0.0,AAPL
478,2021-11-23,159.72515164499708,160.3992726340776,157.68298783909952,160.0126495361328,96041900,0.0,0.0,AAPL
479,2021-11-24,159.35835506788908,160.7363209545438,158.25796395504318,160.53805541992188,69463600,0.0,0.0,AAPL
480,2021-11-26,158.18856927390874,159.06094060442646,155.0063524028237,155.45245361328125,76959800,0.0,0.0,AAPL
481,2021-11-29,157.9903046403333,159.7945558821654,157.415323974036,158.852783203125,88748200,0.0,0.0,AAPL
482,2021-11-30,158.60493000414422,164.08705413189705,158.5355287517143,163.86895751953125,174048100,0.0,0.0,AAPL
483,2021-12-01,166.03008205813023,168.8256759164335,163.10562392651738,163.3435516357422,152052500,0.0,0.0,AAPL
484,2021-12-02,157.36577017643006,162.77849369131047,156.43390547288504,162.34230041503906,136739200,0.0,0.0,AAPL
485,2021-12-03,162.60003882608515,163.53190341264727,158.33726206132746,160.43890380859375,118023100,0.0,0.0,AAPL
486,2021-12-06,162.86769697598083,166.4266290154384,162.85778899389246,163.8887939453125,107497000,0.0,0.0,AAPL
487,2021-12-07,167.616233134818,170.0945899972443,166.88263405793148,169.6980438232422,120405400,0.0,0.0,AAPL
488,2021-12-08,170.6398572822658,174.4367023836584,169.22222907715587,173.56431579589844,116998900,0.0,0.0,AAPL
489,2021-12-09,173.3957583504378,175.2198253202545,172.41432361449267,173.0487823486328,108923700,0.0,0.0,AAPL
490,2021-12-10,173.69318516742337,178.0749186927924,173.1776826565884,177.89646911621094,115402700,0.0,0.0,AAPL
491,2021-12-13,179.5519959179705,180.55326178702748,174.01039351789862,174.2185821533203,153237000,0.0,0.0,AAPL
492,2021-12-14,173.7328343876541,176.20128352869958,170.71915878069666,172.82080078125,139380400,0.0,0.0,AAPL
493,2021-12-15,173.59402844193215,177.94602248139563,170.81826573443314,177.7477569580078,131063300,0.0,0.0,AAPL
494,2021-12-16,177.72793804808347,179.57183628267077,169.27178507552904,170.76870727539062,150185800,0.0,0.0,AAPL
495,2021-12-17,168.45887007872776,171.96823196450376,168.22095749439734,169.6584014892578,195432700,0.0,0.0,AAPL
496,2021-12-20,166.82316614952165,169.10325762819477,166.01027291464663,168.2804412841797,107499100,0.0,0.0,AAPL
497,2021-12-21,170.07475788161707,171.7005593685004,167.65587917820028,171.4923858642578,91185900,0.0,0.0,AAPL
498,2021-12-22,171.5419485143091,174.33754242317616,170.6596540425081,174.11944580078125,92135300,0.0,0.0,AAPL
499,2021-12-23,174.32762088847184,175.31896359440188,173.75264030382974,174.75389099121094,68356600,0.0,0.0,AAPL
500,2021-12-27,175.5568885647657,178.85806182392312,175.53707260046346,178.7688446044922,74919600,0.0,0.0,AAPL
501,2021-12-28,178.60031724197964,179.76018646877026,176.9844236848154,177.7378387451172,79144300,0.0,0.0,AAPL
502,2021-12-29,177.77750197937644,179.06625061455907,176.59780165470983,177.8270721435547,62348900,0.0,0.0,AAPL
503,2021-12-30,177.9162818476991,179.006764906796,176.5482240329575,176.6572723388672,59773000,0.0,0.0,AAPL
504,2021-12-31,176.54821741415952,177.67834748454146,175.72540115981374,176.03273010253906,64062300,0.0,0.0,AAPL
505,2022-01-03,176.2904900553885,181.2967741672302,176.17153376120066,180.43429565429688,104487900,0.0,0.0,AAPL
506,2022-01-04,181.04894470707046,181.3562585621031,177.5693217152971,178.14430236816406,99310400,0.0,0.0,AAPL
507,2022-01-05,178.055070034216,178.61021954802683,173.12809540911022,173.40567016601562,94537600,0.0,0.0,AAPL
508,2022-01-06,171.20490804253564,173.78240551635335,170.15408703644871,170.51097106933594,96904000,0.0,0.0,AAPL
509,2022-01-07,171.39324184377267,172.6324202407942,169.54934378393708,170.67947387695312,86709100,0.0,0.0,AAPL
510,2022-01-10,167.61624873269542,171.00663942079166,166.71412312041753,170.69932556152344,106765600,0.0,0.0,AAPL
511,2022-01-11,170.82821485250417,173.6634410093398,169.3412005106545,173.56431579589844,76138300,0.0,0.0,AAPL
512,2022-01-12,174.5952951359704,175.64611612005535,173.30656155273633,174.01040649414062,74805200,0.0,0.0,AAPL
513,2022-01-13,174.25824271674443,175.090967069605,170.3027793506199,170.69932556152344,84505800,0.0,0.0,AAPL
514,2022-01-14,169.8566520543772,172.27553062657265,169.6088163830734,171.57168579101562,80440800,0.0,0.0,AAPL
515,2022-01-18,170.02518946115532,171.0462712826449,167.9433787639537,168.3300018310547,90956700,0.0,0.0,AAPL
516,2022-01-19,168.52827539145454,169.59892742679136,164.50342605825855,164.79090881347656,94815000,0.0,0.0,AAPL
517,2022-01-20,165.534418120884,168.21104068161702,162.75865522850907,163.08580017089844,91420500,0.0,0.0,AAPL
518,2022-01-21,162.99657606155472,164.89004437840123,160.894934234423,161.0039825439453,122848900,0.0,0.0,AAPL
519,2022-01-24,158.6346857250003,160.89494619338095,153.36073454765128,160.2208251953125,162294600,0.0,0.0,AAPL
520,2022-01-25,157.60368172951542,161.35095648458113,155.6606582185065,158.39675903320312,115798400,0.0,0.0,AAPL
521,2022-01-26,162.08453907927844,162.96683351874023,156.45371953904797,158.30752563476562,108275300,0.0,0.0,AAPL
522,2022-01-27,161.0436314520115,162.42159731000032,156.90973387804507,157.8415985107422,121954600,0.0,0.0,AAPL
523,2022-01-28,164.2754091780795,168.87523880476402,161.39059822560537,168.85540771484375,179935700,0.0,0.0,AAPL
524,2022-01-31,168.68689263410752,173.48498810324293,168.04251074513832,173.2668914794922,115541600,0.0,0.0,AAPL
525,2022-02-01,172.50354645371806,173.32636275128647,170.81826680433127,173.09835815429688,86213900,0.0,0.0,AAPL
526,2022-02-02,173.2371432941248,174.3573654274973,171.82943842276012,174.3177032470703,84914300,0.0,0.0,AAPL
527,2022-02-03,172.96949119721515,174.7142642435056,170.62992153425463,171.40316772460938,89418100,0.0,0.0,AAPL
528,2022-02-04,170.4105690933216,172.8126886356524,169.41796321981636,171.11532592773438,82465400,0.22,0.0,AAPL
529,2022-02-07,171.5818404925576,172.66377718771588,169.6859597651765,170.39071655273438,77251200,0.0,0.0,AAPL
530,2022-02-08,170.46017813495467,174.05342118445878,170.16239338612837,173.53726196289062,74829200,0.0,0.0,AAPL
531,2022-02-09,174.74825215065218,175.34380653636575,173.60674640593373,174.97654724121094,71285000,0.0,0.0,AAPL
532,2022-02-10,172.85237325294378,174.18246138873377,170.2815278682536,170.84730529785156,90865900,0.0,0.0,AAPL
533,2022-02-11,171.05576918377568,171.80022357665385,166.79748157477303,167.39305114746094,98670700,0.0,0.0,AAPL
534,2022-02-14,166.1324269197263,168.32609238901532,165.32841864982097,167.6312713623047,86185500,0.0,0.0,AAPL
535,2022-02-15,169.70580973457507,171.6711649186068,168.99113236838863,171.51234436035156,62527400,0.0,0.0,AAPL
536,2022-02-16,170.5793031539443,172.05827601899483,168.79260978566552,171.2741241455078,61177400,0.0,0.0,AAPL
537,2022-02-17,169.76536776133642,170.63886570689402,167.22429935167332,167.6312713623047,69589300,0.0,0.0,AAPL
538,2022-02-18,168.56432868673448,169.27899094736088,164.96116469067692,166.06295776367188,82772700,0.0,0.0,AAPL
539,2022-02-22,163.76011937834522,165.457482154758,160.95104282545324,163.10501098632812,91162800,0.0,0.0,AAPL
540,2022-02-23,164.31595322576317,164.9214433539702,158.56877245635704,158.88641357421875,90009200,0.0,0.0,AAPL
541,2022-02-24,151.4517887112906,161.64585410957943,150.8760755528498,161.5366668701172,141147500,0.0,0.0,AAPL
542,2022-02-25,162.6285314416702,163.89906566027992,159.680490989406,163.63107299804688,91974200,0.0,0.0,AAPL
543,2022-02-28,161.85429760740018,164.19684787638462,161.22895111332699,163.89906311035156,95056600,0.0,0.0,AAPL
544,2022-03-01,163.48217964151624,165.36813983458504,160.77236992554904,161.99327087402344,83474400,0.0,0.0,AAPL
545,2022-03-02,163.17446220984053,166.1225025635734,161.74510747518678,165.3284149169922,79724800,0.0,0.0,AAPL
546,2022-03-03,167.22431235531155,167.6610613620527,164.325905028532,165.00086975097656,76678400,0.0,0.0,AAPL
547,2022-03-04,163.2737172547243,164.3258768747185,160.9013902345234,161.96347045898438,83737200,0.0,0.0,AAPL
548,2022-03-07,162.15207779825965,163.79980699731732,157.8640136386824,158.12210083007812,96418800,0.0,0.0,AAPL
549,2022-03-08,157.64564914132555,161.675625977494,154.64797559903826,156.27584838867188,131148300,0.0,0.0,AAPL
550,2022-03-09,160.28597028261782,162.20170723227514,158.2312842814828,161.74510192871094,91454900,0.0,0.0,AAPL
551,2022-03-10,159.01545570618947,159.2040532429002,154.82665776627698,157.34788513183594,105342000,0.0,0.0,AAPL
552,2022-03-11,157.7548330688403,158.1022511584253,153.35759662971375,153.5858917236328,96970100,0.0,0.0,AAPL
553,2022-03-14,150.3301205992189,152.98037583081467,148.99011207769385,149.50625610351562,108732100,0.0,0.0,AAPL
554,2022-03-15,149.78421637893206,154.41969901673872,149.2680722431548,153.9432373046875,92964300,0.0,0.0,AAPL
555,2022-03-16,155.8887307718112,158.81691460566083,153.31788560166277,158.40994262695312,102300200,0.0,0.0,AAPL
556,2022-03-17,157.43722534438146,159.8095528838371,156.464475785089,159.43235778808594,75615400,0.0,0.0,AAPL
557,2022-03-18,159.32315834550536,163.26380475236195,158.57870396354448,162.7675018310547,123511700,0.0,0.0,AAPL
558,2022-03-21,162.30095205719908,165.11996374749262,161.80464920871967,164.15713500976562,95811400,0.0,0.0,AAPL
559,2022-03-22,164.2861933891156,168.1672860065099,163.6906389499885,167.5717315673828,81532000,0.0,0.0,AAPL
560,2022-03-23,166.7478452990063,171.36345597546318,166.41034783326975,168.95143127441406,98062700,0.0,0.0,AAPL
561,2022-03-24,169.7951298188948,172.85235721402105,168.9514240555074,172.7828826904297,90131400,0.0,0.0,AAPL
562,2022-03-25,172.59430009623964,173.9839421477543,171.47265070368414,173.42808532714844,80546200,0.0,0.0,AAPL
563,2022-03-28,170.8969440899053,174.4306184245835,170.7282029161665,174.3015899658203,90371900,0.0,0.0,AAPL
564,2022-03-29,175.38352975117414,177.68636744322015,175.03611164590026,177.63674926757812,100589400,0.0,0.0,AAPL
565,2022-03-30,177.2297825205121,178.28194232768604,175.39345558809165,176.45555114746094,92633200,0.0,0.0,AAPL
566,2022-03-31,176.52502135745127,176.71361889297685,173.11045479794026,173.31890869140625,103049300,0.0,0.0,AAPL
567,2022-04-01,172.74317451169526,173.58689544317568,170.66863216464336,173.02110290527344,78751300,0.0,0.0,AAPL
568,2022-04-04,173.27919549120713,177.17020826856418,173.15015189517956,177.12057495117188,76468400,0.0,0.0,AAPL
569,2022-04-05,176.18750899960008,176.98159657639607,173.13028167381006,173.7655487060547,73401800,0.0,0.0,AAPL
570,2022-04-06,171.08552807925102,172.3461416255928,168.87202149240096,170.5594482421875,89058800,0.0,0.0,AAPL
571,2022-04-07,169.89440756675302,172.07813723591178,168.59409642881602,170.86715698242188,77594700,0.0,0.0,AAPL
572,2022-04-08,170.5098274348722,170.5098274348722,167.94890258843537,168.8323211669922,76575500,0.0,0.0,AAPL
573,2022-04-11,167.46251841187953,167.78014436775754,164.27624737263443,164.52439880371094,72246700,0.0,0.0,AAPL
574,2022-04-12,166.7776420627892,168.61395382969596,165.40784111922187,166.42030334472656,79265200,0.0,0.0,AAPL
575,2022-04-13,166.1522917667188,169.77529704210394,165.53688098960848,169.14002990722656,70618900,0.0,0.0,AAPL
576,2022-04-14,169.35838516958134,170.00358798304376,163.8196433667718,164.0677947998047,75329400,0.0,0.0,AAPL
577,2022-04-18,162.70793580660606,165.36812714292998,162.3605328750981,163.8494415283203,69023900,0.0,0.0,AAPL
578,2022-04-19,163.79980947891838,166.57910868231113,162.69801646116477,166.16220092773438,67723800,0.0,0.0,AAPL
579,2022-04-20,167.5121549513372,167.63127795057113,164.87183494606663,165.99346923828125,67929800,0.0,0.0,AAPL
580,2022-04-21,167.66106247232477,170.26168502573304,164.68324483860337,165.18946838378906,87227800,0.0,0.0,AAPL
581,2022-04-22,165.22915577378743,166.6287183361746,160.30582470980806,160.5936737060547,84882400,0.0,0.0,AAPL
582,2022-04-25,159.92864795064895,161.96349295001647,157.28832792954907,161.67564392089844,96046400,0.0,0.0,AAPL
583,2022-04-26,161.0503089223529,161.1396398192353,155.56119945088298,155.64060974121094,95623200,0.0,0.0,AAPL
584,2022-04-27,154.75718423254187,158.6084846940996,154.23110433513887,155.4123077392578,88063200,0.0,0.0,AAPL
585,2022-04-28,158.07246920105172,163.30350586069375,157.7548280839297,162.4300079345703,130216800,0.0,0.0,AAPL
586,2022-04-29,160.64330377755675,164.97106526030376,156.08724722336487,156.48428344726562,131747600,0.0,0.0,AAPL
587,2022-05-02,155.55126542443068,157.06001537260468,152.1366989647349,156.79202270507812,123055300,0.0,0.0,AAPL
588,2022-05-03,156.98059848264538,159.5216820090794,155.16414322866987,158.30076599121094,88966500,0.0,0.0,AAPL
589,2022-05-04,158.48938120978866,165.24902492168803,158.0824091583911,164.7924346923828,108256500,0.0,0.0,AAPL
590,2022-05-05,162.6384758764586,162.86677098290747,153.80427465350763,155.61082458496094,130525300,0.0,0.0,AAPL
591,2022-05-06,155.08395447367255,158.49360265711587,153.26481511948464,156.34642028808594,116124600,0.23,0.0,AAPL
592,2022-05-09,154.01036925391517,154.90503619310257,150.5908009245453,151.15740966796875,131577900,0.0,0.0,AAPL
593,2022-05-10,154.5968642526682,155.80962375577818,152.022226519742,153.5928497314453,115366700,0.0,0.0,AAPL
594,2022-05-11,152.58886682295554,154.52728913331708,144.94451009070838,145.6304168701172,142689800,0.0,0.0,AAPL
595,2022-05-12,141.92255105099636,145.33218399955408,137.97611493656922,141.7137908935547,182602000,0.0,0.0,AAPL
596,2022-05-13,143.73173984352573,147.2209149127476,142.2605290663772,146.23678588867188,113990900,0.0,0.0,AAPL
597,2022-05-16,144.6860367747126,146.6443443191207,143.32415860580733,144.67608642578125,86643800,0.0,0.0,AAPL
598,2022-05-17,147.97640721929298,148.88100934157714,145.8093392322945,148.35415649414062,78336300,0.0,0.0,AAPL
599,2022-05-18,145.97833689758042,146.48530418965078,139.06957842817226,139.984130859375,109742900,0.0,0.0,AAPL
600,2022-05-19,139.04971030977654,140.81914343798056,135.78918082623997,136.53472900390625,136095600,0.0,0.0,AAPL
601,2022-05-20,138.26439658573167,139.8648406777147,131.82286432075287,136.77330017089844,137426100,0.0,0.0,AAPL
602,2022-05-23,136.97209972871613,142.4096321274767,136.8329313471555,142.26052856445312,117726300,0.0,0.0,AAPL
603,2022-05-24,139.97418133712944,141.1272994804933,136.51484207525428,139.52685546875,104132700,0.0,0.0,AAPL
604,2022-05-25,137.60830726921455,140.94836376619722,137.5188451268119,139.6859130859375,92482700,0.0,0.0,AAPL
605,2022-05-26,136.57448937317744,143.48323301222015,136.3259733058146,142.9265594482422,90601500,0.0,0.0,AAPL
606,2022-05-27,144.5269970633591,148.79152591451535,144.39776386028223,148.75177001953125,90978500,0.0,0.0,AAPL
607,2022-05-31,148.18517342152757,149.7657320281792,145.96839909735232,147.95652770996094,103718400,0.0,0.0,AAPL
608,2022-06-01,149.01024012034992,150.83933005370116,146.80341604807623,147.8273162841797,74286600,0.0,0.0,AAPL
609,2022-06-02,146.95251237676285,150.37209564866572,145.9882688901548,150.3124542236328,72348100,0.0,0.0,AAPL
610,2022-06-03,146.02802600030986,147.09168198297547,143.60252207554643,144.51705932617188,88570300,0.0,0.0,AAPL
611,2022-06-06,146.1572690879418,147.6881365651003,144.0399073291135,145.27255249023438,71598400,0.0,0.0,AAPL
612,2022-06-07,143.49319510788393,148.11558827190092,143.24467902017938,147.8273162841797,67808200,0.0,0.0,AAPL
613,2022-06-08,147.69805626485456,148.98039237071336,146.58470924778547,147.0817413330078,53950200,0.0,0.0,AAPL
614,2022-06-09,146.2069829986238,147.07181410906685,141.68398727826624,141.7933349609375,69473000,0.0,0.0,AAPL
615,2022-06-10,139.44733646454512,139.9244830734854,136.24644825847892,136.3160400390625,91437900,0.0,0.0,AAPL
616,2022-06-13,132.0812970154075,134.3974682745586,130.65979258039087,131.09718322753906,122207100,0.0,0.0,AAPL
617,2022-06-14,132.3397684046537,133.09525171671405,130.69955341580382,131.97195434570312,84784300,0.0,0.0,AAPL
618,2022-06-15,133.4928661247109,136.5247647725926,131.3755198298091,134.6260986328125,91533000,0.0,0.0,AAPL
619,2022-06-16,131.29599292818085,131.6041503834854,128.2740294599624,129.28797912597656,108123900,0.0,0.0,AAPL
620,2022-06-17,129.2979373069698,132.29006507758717,129.0394709082467,130.77908325195312,134520300,0.0,0.0,AAPL
621,2022-06-21,132.62803767634935,136.24643059208654,132.52864036182615,135.06349182128906,81000500,0.0,0.0,AAPL
622,2022-06-22,133.98991162861674,136.94228362149997,133.11514541576665,134.54660034179688,73409200,0.0,0.0,AAPL
623,2022-06-23,136.00785933615492,137.7673418965349,134.82492061377252,137.44924926757812,72433800,0.0,0.0,AAPL
624,2022-06-24,139.06958995073572,141.06766890783186,138.94037190570734,140.81915283203125,89116800,0.0,0.0,AAPL
625,2022-06-27,141.8529730333461,142.63829232707783,140.13324603590675,140.81915283203125,70207900,0.0,0.0,AAPL
626,2022-06-28,141.2863549868552,142.56869117973363,136.50490842946073,136.6241912841797,67083400,0.0,0.0,AAPL
627,2022-06-29,136.64408161140713,139.83501943285395,135.8587623417033,138.403564453125,66242400,0.0,0.0,AAPL
628,2022-06-30,136.43531535202467,137.54866243403708,132.9759760841887,135.90846252441406,98964500,0.0,0.0,AAPL
629,2022-07-01,135.23248650219884,138.21467908914858,134.85475242223865,138.10533142089844,71051600,0.0,0.0,AAPL
630,2022-07-05,136.95224474635955,140.7694480706179,136.11721919500118,140.71974182128906,73353800,0.0,0.0,AAPL
631,2022-07-06,140.51096725783862,143.2645139065709,140.24256570248636,142.07164001464844,74064300,0.0,0.0,AAPL
632,2022-07-07,142.43945865949792,145.68011779829098,142.4295234776291,145.48130798339844,66253700,0.0,0.0,AAPL
633,2022-07-08,144.39775752241124,146.67417299190458,144.13930629581776,146.1671905517578,64547800,0.0,0.0,AAPL
634,2022-07-11,144.8053405098681,145.7695840660189,142.92655964475082,144.0100860595703,63141600,0.0,0.0,AAPL
635,2022-07-12,144.89477392670833,147.56880871196327,144.188996928558,144.9941864013672,77588800,0.0,0.0,AAPL
636,2022-07-13,142.14124334484993,145.58069693247057,141.27639718908037,144.62640380859375,71185600,0.0,0.0,AAPL
637,2022-07-14,143.2247733206695,148.06586117372092,142.39969820547105,147.58871459960938,78140700,0.0,0.0,AAPL
638,2022-07-15,148.89092582124195,149.96451691367687,147.32030265832128,149.2786102294922,76259900,0.0,0.0,AAPL
639,2022-07-18,149.8452507258412,150.67032587474012,145.82922265573598,146.19703674316406,81420900,0.0,0.0,AAPL
640,2022-07-19,147.04196413432322,150.33231397423836,146.03796482463952,150.1036834716797,82982400,0.0,0.0,AAPL
641,2022-07-20,150.22297511881004,152.80754807286752,149.47742697839527,152.13157653808594,64823400,0.0,0.0,AAPL
642,2022-07-21,153.58291110967488,154.64656703046575,151.03810931367173,154.42787170410156,65086600,0.0,0.0,AAPL
643,2022-07-22,154.46764054029182,155.35235710082523,152.49939760629263,153.17535400390625,66675400,0.0,0.0,AAPL
644,2022-07-25,153.09583523289217,154.11972023405886,151.37610826513895,152.04212951660156,53623900,0.0,0.0,AAPL
645,2022-07-26,151.35620510186567,152.1812801833599,149.90487990749983,150.70013427734375,55138700,0.0,0.0,AAPL
646,2022-07-27,151.67432716786874,156.39613242020516,151.25682199732185,155.8593292236328,78620700,0.0,0.0,AAPL
647,2022-07-28,156.0482015385354,156.7042875831533,153.49346430644454,156.416015625,81378700,0.0,0.0,AAPL
648,2022-07-29,160.28291379279943,162.6587265755155,158.55323665959173,161.5453643798828,101786900,0.0,0.0,AAPL
649,2022-08-01,160.05426795945476,162.6189553608072,159.93498511183415,160.55130004882812,67829400,0.0,0.0,AAPL
650,2022-08-02,159.1496732223623,161.44595893491217,158.68246186797515,159.06019592285156,59907000,0.0,0.0,AAPL
651,2022-08-03,159.8852822692625,165.60115141860592,159.7958201316446,165.14389038085938,82507500,0.0,0.0,AAPL
652,2022-08-04,165.02460022107488,166.1976039202717,163.4539768902752,164.82579040527344,55474100,0.0,0.0,AAPL
653,2022-08-05,162.46659570315956,165.0945700665609,162.2575455562735,164.5968475341797,56697000,0.23,0.0,AAPL
654,2022-08-08,165.6121861116893,167.0456293966968,163.452072201941,164.1190185546875,60276900,0.0,0.0,AAPL
655,2022-08-09,163.27288309671425,165.0646870242107,162.50638624092437,164.1687774658203,63135500,0.0,0.0,AAPL
656,2022-08-10,166.91622437982022,168.568666864546,166.1397784295103,168.46913146972656,70170500,0.0,0.0,AAPL
657,2022-08-11,169.28537493742343,170.21114668950327,167.42389764065254,167.7225341796875,57149200,0.0,0.0,AAPL
658,2022-08-12,169.04647249363725,171.38575906506537,168.62837223868377,171.3160858154297,68039400,0.0,0.0,AAPL
659,2022-08-15,170.73873170930457,172.6002090102496,170.56950788097186,172.401123046875,54091700,0.0,0.0,AAPL
660,2022-08-16,171.99299054989066,172.91876232342906,170.87809698022227,172.24185180664062,56377100,0.0,0.0,AAPL
661,2022-08-17,171.9830376958416,175.34763148263838,171.78395173278088,173.7549285888672,79542000,0.0,0.0,AAPL
662,2022-08-18,172.9585633177121,174.10331895604347,172.3314281268379,173.3567352294922,62290100,0.0,0.0,AAPL
663,2022-08-19,172.24185556913324,172.94862823702775,170.52968887014964,170.73873901367188,70346300,0.0,0.0,AAPL
664,2022-08-22,168.91707079606832,169.08629462968133,166.37868291330133,166.80673217773438,69026800,0.0,0.0,AAPL
665,2022-08-23,166.31896629080327,167.94154663666933,165.8909170066831,166.46827697753906,54147100,0.0,0.0,AAPL
666,2022-08-24,166.5578717853772,167.34426668558808,165.49273829915097,166.76690673828125,53841500,0.0,0.0,AAPL
667,2022-08-25,168.0112022001409,169.36500797802148,167.5831681503852,169.25550842285156,51218200,0.0,0.0,AAPL
668,2022-08-26,169.7930651561933,170.27087451505568,162.81498581181071,162.8747100830078,78961000,0.0,0.0,AAPL
669,2022-08-29,160.41596467937717,162.1579935271675,159.09203612162833,160.64492797851562,73314000,0.0,0.0,AAPL
670,2022-08-30,161.39152224729474,161.81955635825207,157.00160562045926,158.18618774414062,77906200,0.0,0.0,AAPL
671,2022-08-31,159.57978180663423,159.8485562033803,156.42422305277157,156.5038604736328,87991100,0.0,0.0,AAPL
672,2022-09-01,155.9264991262499,157.6983899535369,153.96547132482246,157.24049377441406,74229900,0.0,0.0,AAPL
673,2022-09-02,159.02233643490595,159.62955848363725,154.26411061932043,155.10028076171875,76957800,0.0,0.0,AAPL
674,2022-09-06,155.757276522486,156.3744475466886,152.9899407059012,153.82611083984375,73714800,0.0,0.0,AAPL
675,2022-09-07,154.1148117673296,155.95637601819058,152.91031655919846,155.24961853027344,87449600,0.0,0.0,AAPL
676,2022-09-08,153.9356120155937,155.64777860652444,151.9845331598988,153.75643920898438,84923800,0.0,0.0,AAPL
677,2022-09-09,154.76184346018331,157.10114540825796,154.04512180755134,156.65318298339844,68028800,0.0,0.0,AAPL
678,2022-09-12,158.8630720422019,163.51179860761485,158.5743996607004,162.68557739257812,104956000,0.0,0.0,AAPL
679,2022-09-13,159.17164584297169,159.80873002106605,152.67139135436827,153.13925170898438,122656600,0.0,0.0,AAPL
680,2022-09-14,154.08491868904258,156.38440930584954,152.91030092699305,154.60255432128906,87965400,0.0,0.0,AAPL
681,2022-09-15,153.94556247117086,154.5328865623452,150.69046827232324,151.6759490966797,90481100,0.0,0.0,AAPL
682,2022-09-16,150.5212364465309,150.66059813091678,147.69416126582786,150.0135498046875,162278800,0.0,0.0,AAPL
683,2022-09-19,148.6298731841086,153.85595882455846,148.42083826448936,153.7763214111328,81474200,0.0,0.0,AAPL
684,2022-09-20,152.70126041355238,157.3599510184331,152.3827259047021,156.18531799316406,107689800,0.0,0.0,AAPL
685,2022-09-21,156.62331193098393,158.0169440381166,152.90035736932626,153.01980590820312,101696800,0.0,0.0,AAPL
686,2022-09-22,151.68590496076112,153.7663812418941,150.22259968243895,152.0442657470703,86652500,0.0,0.0,AAPL
687,2022-09-23,150.5013294023242,150.78005278240707,147.88330423659747,149.74478149414062,96029900,0.0,0.0,AAPL
688,2022-09-26,148.97829221192288,153.0695714912054,148.95837906027748,150.08323669433594,93339400,0.0,0.0,AAPL
689,2022-09-27,152.0442879656901,154.01526498377237,149.2669876686188,151.06874084472656,84442700,0.0,0.0,AAPL
690,2022-09-28,146.96749480633957,149.95382971721557,144.180245851665,149.157470703125,146691400,0.0,0.0,AAPL
691,2022-09-29,145.43451473637276,146.05168575102144,140.0391896864294,141.83099365234375,128138200,0.0,0.0,AAPL
692,2022-09-30,140.63645242137903,142.44816940659013,137.37139440713474,137.5704803466797,124925300,0.0,0.0,AAPL
693,2022-10-03,137.5804552724123,142.41831840905652,137.06281963770107,141.80113220214844,114311700,0.0,0.0,AAPL
694,2022-10-04,144.36939106627057,145.5539730788143,143.60289414239773,145.4345245361328,87830100,0.0,0.0,AAPL
695,2022-10-05,143.41375058464922,146.70867069411855,142.35856625702883,145.73312377929688,79471000,0.0,0.0,AAPL
696,2022-10-06,145.14583683672998,146.86795247901796,144.55852791671353,144.76756286621094,68402200,0.0,0.0,AAPL
697,2022-10-07,141.89072629628572,142.4481882658129,138.81480483362617,139.45188903808594,85925600,0.0,0.0,AAPL
698,2022-10-10,139.78038024902344,141.2436855636211,137.9388161762055,139.78038024902344,74899000,0.0,0.0,AAPL
699,2022-10-11,139.26274664592904,140.7061540185606,137.59040637014994,138.34693908691406,77033700,0.0,0.0,AAPL
700,2022-10-12,138.49626416182582,139.72065722745282,137.5306813214245,137.70985412597656,70433700,0.0,0.0,AAPL
701,2022-10-13,134.3751385954436,142.93595728315154,133.75795230896193,142.3386993408203,113224000,0.0,0.0,AAPL
702,2022-10-14,143.65266093622793,143.86171106284334,137.56054259117877,137.7496795654297,88598000,0.0,0.0,AAPL
703,2022-10-17,140.42744452045895,142.24909564761455,139.63108541976985,141.76133728027344,85250900,0.0,0.0,AAPL
704,2022-10-18,144.82731000809727,146.03179004765562,139.96953316213157,143.09523010253906,99136600,0.0,0.0,AAPL
705,2022-10-19,141.04461321184104,144.2897586445934,140.85547621984662,143.20472717285156,61758300,0.0,0.0,AAPL
706,2022-10-20,142.36855238224734,145.22547475654474,142.00022739259177,142.7368621826172,64522000,0.0,0.0,AAPL
707,2022-10-21,142.21923003556415,147.17655734185612,142.00023090849328,146.5991973876953,86548600,0.0,0.0,AAPL
708,2022-10-24,146.51954126566565,149.5456871610854,145.3349593720056,148.7692413330078,75981900,0.0,0.0,AAPL
709,2022-10-25,149.40633639660382,151.79541351004758,148.67966579964244,151.64608764648438,74732300,0.0,0.0,AAPL
710,2022-10-26,150.27237521709895,151.2976822928268,147.36566261815761,148.66970825195312,88194300,0.0,0.0,AAPL
711,2022-10-27,147.3955513620431,148.371083228377,143.47349555402747,144.14044189453125,109180200,0.0,0.0,AAPL
712,2022-10-28,147.52495987576197,156.78260228674117,147.146701068801,155.03062438964844,164762400,0.0,0.0,AAPL
713,2022-10-31,152.46235246808143,153.53743483877457,151.22799525966678,152.6415252685547,97943200,0.0,0.0,AAPL
714,2022-11-01,154.37360466148712,154.74191443239883,148.45071024712132,149.96377563476562,80379300,0.0,0.0,AAPL
